chr,start,stop,strand,Name,Location,Lev. Dist.,Gene,Annot.,Pool,MAR,Tier,Tier_Final,Site Type,Origin,Avg. % On-Target UMI,orig_chr,orig_start,orig_stop,orig_strand,orig_Name
chr4,136438657,136438676,+,Tier6_284,chr4:136438657-136438676(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr4,136438657,136438676,+,Tier6_284
chr4,141416279,141416298,-,Tier6_449,chr4:141416279-141416298(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chr4,141416279,141416298,-,Tier6_449
chr4,143034016,143034034,-,Tier6_472,chr4:143034016-143034034(-),6,USP38-DT,Other,NONE,Med.,6,6,OFF,UNCOVERseq,0.003,chr4,143034016,143034034,-,Tier6_472
chr4,149528380,149528399,-,Tier6_453,chr4:149528380-149528399(-),6,IQCM,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.003,chr4,149528380,149528399,-,Tier6_453
chr4,151074381,151074402,-,Tier6_283,chr4:151074381-151074402(-),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr4,151074381,151074402,-,Tier6_283
chr4,166890884,166890906,-,Tier3_134,chr4:166890884-166890906(-),6,SPOCK3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.008,chr4,166890884,166890906,-,Tier3_134
chr4,174872778,174872797,+,Tier6_606,chr4:174872778-174872797(+),6,LOC101928551,Other,NONE,Med.,6,6,OFF,UNCOVERseq,0.002,chr4,174872778,174872797,+,Tier6_606
chr4,175084918,175084937,+,Tier6_619,chr4:175084918-175084937(+),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr4,175084918,175084937,+,Tier6_619
chr4,178866722,178866741,+,Tier6_545,chr4:178866722-178866741(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr4,178866722,178866741,+,Tier6_545
chr4,190178159,190178178,+,Tier3_504,chr4:190178159-190178178(+),5,DUX4,Other,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,190178159,190178178,+,Tier3_504
chr5,2731879,2731898,+,Tier3_614,chr5:2731879-2731898(+),6,IRX2,Other,NONE,High,3,3,OFF,UNCOVERseq,0.002,chr5,2731879,2731898,+,Tier3_614
chr5,8069549,8069568,-,Tier6_480,chr5:8069549-8069568(-),6,LOC102723339,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chr5,8069549,8069568,-,Tier6_480
chr5,15048707,15048725,-,Tier6_316,chr5:15048707-15048725(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr5,15048707,15048725,-,Tier6_316
chr5,16508003,16508021,-,Tier3_582,chr5:16508003-16508021(-),5,RETREG1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.002,chr5,16508003,16508021,-,Tier3_582
chr5,22837216,22837233,+,Tier3_421,chr5:22837216-22837233(+),6,CDH12,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr5,22837216,22837233,+,Tier3_421
chr5,26625774,26625793,+,Tier6_30,chr5:26625774-26625793(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.018,chr5,26625774,26625793,+,Tier6_30
chr5,29840073,29840092,+,Tier6_638,chr5:29840073-29840092(+),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.001,chr5,29840073,29840092,+,Tier6_638
chr5,32415775,32415794,-,Tier6_451,chr5:32415775-32415794(-),6,ZFR,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.003,chr5,32415775,32415794,-,Tier6_451
chr5,37930414,37930433,-,Tier6_359,chr5:37930414-37930433(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr5,37930414,37930433,-,Tier6_359
chr5,39245839,39245857,-,Tier3_639,chr5:39245839-39245857(-),5,FYB1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.001,chr5,39245839,39245857,-,Tier3_639
chr5,41032520,41032539,-,Tier6_450,chr5:41032520-41032539(-),6,MROH2B,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.003,chr5,41032520,41032539,-,Tier6_450
chr5,42763221,42763240,+,Tier6_120,chr5:42763221-42763240(+),6,CCDC152,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.008,chr5,42763221,42763240,+,Tier6_120
chr5,43935924,43935943,+,Tier6_546,chr5:43935924-43935943(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr5,43935924,43935943,+,Tier6_546
chr5,49599447,49599466,+,Tier6_54,chr5:49599447-49599466(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.011,chr5,49599447,49599466,+,Tier6_54
chr5,49600342,49600361,+,Tier3_21,chr5:49600342-49600361(+),6,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.024,chr5,49600342,49600361,+,Tier3_21
chr5,72851223,72851242,-,Tier5_613,chr5:72851223-72851242(-),3,TNPO1,Intron,NONE,Med.,5,5,OFF,UNCOVERseq,0.002,chr5,72851223,72851242,-,Tier5_613
chr5,92190290,92190309,-,Tier6_181,chr5:92190290-92190309(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chr5,92190290,92190309,-,Tier6_181
chr5,92859711,92859730,+,Tier6_317,chr5:92859711-92859730(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr5,92859711,92859730,+,Tier6_317
chr5,94570802,94570821,-,Tier3_33,chr5:94570802-94570821(-),5,KIAA0825,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.018,chr5,94570802,94570821,-,Tier3_33
chr5,122772270,122772289,-,Tier6_89,chr5:122772270-122772289(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.009,chr5,122772270,122772289,-,Tier6_89
chr5,129425937,129425956,+,Tier6_519,chr5:129425937-129425956(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr5,129425937,129425956,+,Tier6_519
chr5,134923338,134923357,+,Tier3_19,chr5:134923338-134923357(+),6,PCBD2,Intron,NONE,Med.,3,3,OFF,UNCOVERseq,0.025,chr5,134923338,134923357,+,Tier3_19
chr5,134926111,134926130,-,Tier6_460,chr5:134926111-134926130(-),6,PCBD2,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.003,chr5,134926111,134926130,-,Tier6_460
chr5,134927400,134927419,+,Tier6_367,chr5:134927400-134927419(+),6,PCBD2,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.004,chr5,134927400,134927419,+,Tier6_367
chr5,144880815,144880833,+,Tier6_353,chr5:144880815-144880833(+),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr5,144880815,144880833,+,Tier6_353
chr5,155346699,155346718,-,Tier6_381,chr5:155346699-155346718(-),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr5,155346699,155346718,-,Tier6_381
chr5,158245154,158245173,-,Tier6_74,chr5:158245154-158245173(-),6,LOC105377678,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.01,chr5,158245154,158245173,-,Tier6_74
chr5,159508978,159508997,-,Tier3_57,chr5:159508978-159508997(-),5,LOC105377685,Exon,NONE,Low,3,3,OFF,UNCOVERseq,0.011,chr5,159508978,159508997,-,Tier3_57
chr5,164399509,164399528,+,Tier6_574,chr5:164399509-164399528(+),6,LOC105377703,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr5,164399509,164399528,+,Tier6_574
chr5,164679567,164679585,-,Tier6_535,chr5:164679567-164679585(-),6,LOC105377703,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr5,164679567,164679585,-,Tier6_535
chr6,8074945,8074962,-,Tier6_479,chr6:8074945-8074962(-),6,EEF1E1,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.003,chr6,8074945,8074962,-,Tier6_479
chr6,9606882,9606900,+,Tier6_84,chr6:9606882-9606900(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.009,chr6,9606882,9606900,+,Tier6_84
chr6,10303968,10303987,+,Tier6_166,chr6:10303968-10303987(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chr6,10303968,10303987,+,Tier6_166
chr6,21957090,21957108,-,Tier5_50,chr6:21957090-21957108(-),4,CASC15,Other,NONE,Med.,5,5,OFF,UNCOVERseq,0.012,chr6,21957090,21957108,-,Tier5_50
chr6,52119693,52119711,-,Tier6_620,chr6:52119693-52119711(-),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr6,52119693,52119711,-,Tier6_620
chr6,61660182,61660201,+,Tier6_478,chr6:61660182-61660201(+),6,KHDRBS2,Other,NONE,Med.,6,6,OFF,UNCOVERseq,0.003,chr6,61660182,61660201,+,Tier6_478
chr6,62723289,62723308,-,Tier3_1,chr6:62723289-62723308(-),2,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,1.127,chr6,62723289,62723308,-,Tier3_1
chr6,65639430,65639449,+,Tier3_135,chr6:65639430-65639449(+),6,EYS,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.007,chr6,65639430,65639449,+,Tier3_135
chr6,66594567,66594585,-,Tier6_473,chr6:66594567-66594585(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chr6,66594567,66594585,-,Tier6_473
chr6,67565186,67565205,-,Tier6_146,chr6:67565186-67565205(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chr6,67565186,67565205,-,Tier6_146
chr6,68983126,68983145,-,Tier3_131,chr6:68983126-68983145(-),6,ADGRB3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.008,chr6,68983126,68983145,-,Tier3_131
chr6,70166940,70166959,-,Tier6_75,chr6:70166940-70166959(-),6,COL19A1,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.009,chr6,70166940,70166959,-,Tier6_75
chr6,70563994,70564013,-,Tier3_3,chr6:70563994-70564013(-),3,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.329,chr6,70563994,70564013,-,Tier3_3
chr6,76472175,76472195,-,Tier6_104,chr6:76472175-76472195(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.008,chr6,76472175,76472195,-,Tier6_104
chr6,78191581,78191602,-,Tier6_244,chr6:78191581-78191602(-),6,LOC105377865,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr6,78191581,78191602,-,Tier6_244
chr6,78788802,78788821,-,Tier6_621,chr6:78788802-78788821(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr6,78788802,78788821,-,Tier6_621
chr6,84599106,84599125,+,Tier6_572,chr6:84599106-84599125(+),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr6,84599106,84599125,+,Tier6_572
chr6,90859240,90859260,+,Tier6_282,chr6:90859240-90859260(+),6,LOC107986623,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr6,90859240,90859260,+,Tier6_282
chr6,91556176,91556194,+,Tier6_600,chr6:91556176-91556194(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr6,91556176,91556194,+,Tier6_600
chr6,92666433,92666452,+,Tier6_114,chr6:92666433-92666452(+),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.008,chr6,92666433,92666452,+,Tier6_114
chr6,95430330,95430349,+,Tier6_219,chr6:95430330-95430349(+),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.006,chr6,95430330,95430349,+,Tier6_219
chr6,96958475,96958494,+,Tier3_592,chr6:96958475-96958494(+),5,KLHL32,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.002,chr6,96958475,96958494,+,Tier3_592
chr6,98199216,98199234,+,Tier6_517,chr6:98199216-98199234(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr6,98199216,98199234,+,Tier6_517
chr6,108701655,108701674,+,Tier6_101,chr6:108701655-108701674(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.008,chr6,108701655,108701674,+,Tier6_101
chr6,115273055,115273072,+,Tier6_346,chr6:115273055-115273072(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr6,115273055,115273072,+,Tier6_346
chr6,119974179,119974198,-,Tier6_122,chr6:119974179-119974198(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.008,chr6,119974179,119974198,-,Tier6_122
chr6,123666103,123666122,+,Tier6_315,chr6:123666103-123666122(+),6,LOC105377981,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr6,123666103,123666122,+,Tier6_315
chr6,152415410,152415429,+,Tier3_578,chr6:152415410-152415429(+),6,SYNE1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.002,chr6,152415410,152415429,+,Tier3_578
chr6,152651183,152651201,+,Tier6_193,chr6:152651183-152651201(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.006,chr6,152651183,152651201,+,Tier6_193
chr6,159165466,159165485,-,Tier6_115,chr6:159165466-159165485(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.008,chr6,159165466,159165485,-,Tier6_115
chr6,163133400,163133419,+,Tier3_253,chr6:163133400-163133419(+),6,PACRG,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.005,chr6,163133400,163133419,+,Tier3_253
chr6,165082606,165082624,+,Tier6_533,chr6:165082606-165082624(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr6,165082606,165082624,+,Tier6_533
chr6,166313227,166313246,-,Tier6_485,chr6:166313227-166313246(-),6,LOC107986669,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chr6,166313227,166313246,-,Tier6_485
chr7,18803203,18803221,-,Tier3_231,chr7:18803203-18803221(-),5,HDAC9,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.006,chr7,18803203,18803221,-,Tier3_231
chr7,21058642,21058661,-,Tier6_188,chr7:21058642-21058661(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.006,chr7,21058642,21058661,-,Tier6_188
chr7,31612178,31612197,-,Tier6_52,chr7:31612178-31612197(-),6,ITPRID1,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.011,chr7,31612178,31612197,-,Tier6_52
chr7,56332968,56332987,-,Tier6_318,chr7:56332968-56332987(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr7,56332968,56332987,-,Tier6_318
chr7,57153260,57153279,-,Tier6_518,chr7:57153260-57153279(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr7,57153260,57153279,-,Tier6_518
chr7,64117970,64117989,-,Tier6_203,chr7:64117970-64117989(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.006,chr7,64117970,64117989,-,Tier6_203
chr7,66683275,66683293,-,Tier6_378,chr7:66683275-66683293(-),5,RABGEF1,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.004,chr7,66683275,66683293,-,Tier6_378
chr7,68603324,68603343,+,Tier6_630,chr7:68603324-68603343(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.001,chr7,68603324,68603343,+,Tier6_630
chr7,69712057,69712076,-,Tier3_264,chr7:69712057-69712076(-),6,AUTS2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.005,chr7,69712057,69712076,-,Tier3_264
chr7,69912031,69912051,-,Tier3_273,chr7:69912031-69912051(-),6,AUTS2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.005,chr7,69912031,69912051,-,Tier3_273
chr7,70348401,70348420,-,Tier3_507,chr7:70348401-70348420(-),5,AUTS2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,70348401,70348420,-,Tier3_507
chr7,70432737,70432755,-,Tier3_228,chr7:70432737-70432755(-),5,AUTS2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.006,chr7,70432737,70432755,-,Tier3_228
chr7,70515978,70515997,+,Tier3_271,chr7:70515978-70515997(+),6,AUTS2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.005,chr7,70515978,70515997,+,Tier3_271
chr7,70819660,70819680,-,Tier6_523,chr7:70819660-70819680(-),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr7,70819660,70819680,-,Tier6_523
chr7,71126431,71126450,-,Tier6_389,chr7:71126431-71126450(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr7,71126431,71126450,-,Tier6_389
chr7,71378493,71378512,+,Tier3_230,chr7:71378493-71378512(+),6,GALNT17,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.006,chr7,71378493,71378512,+,Tier3_230
chr7,72160903,72160922,+,Tier3_430,chr7:72160903-72160922(+),6,CALN1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,72160903,72160922,+,Tier3_430
chr7,72183335,72183354,+,Tier3_96,chr7:72183335-72183354(+),6,CALN1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.009,chr7,72183335,72183354,+,Tier3_96
chr7,81928891,81928910,-,Tier6_360,chr7:81928891-81928910(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr7,81928891,81928910,-,Tier6_360
chr7,81939864,81939883,+,Tier6_527,chr7:81939864-81939883(+),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr7,81939864,81939883,+,Tier6_527
chr7,83827681,83827700,-,Tier6_332,chr7:83827681-83827700(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr7,83827681,83827700,-,Tier6_332
chr7,97105069,97105088,+,Tier6_354,chr7:97105069-97105088(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr7,97105069,97105088,+,Tier6_354
chr7,101798679,101798698,+,Tier6_290,chr7:101798679-101798698(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr7,101798679,101798698,+,Tier6_290
chr7,108684853,108684872,-,Tier6_568,chr7:108684853-108684872(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr7,108684853,108684872,-,Tier6_568
chr7,109604518,109604537,-,Tier6_448,chr7:109604518-109604537(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chr7,109604518,109604537,-,Tier6_448
chr7,110073425,110073444,-,Tier6_48,chr7:110073425-110073444(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr7,110073425,110073444,-,Tier6_48
chr7,115463749,115463768,+,Tier6_564,chr7:115463749-115463768(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr7,115463749,115463768,+,Tier6_564
chr7,116687757,116687776,+,Tier3_227,chr7:116687757-116687776(+),6,MET,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.006,chr7,116687757,116687776,+,Tier3_227
chr7,118502548,118502566,-,Tier6_382,chr7:118502548-118502566(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr7,118502548,118502566,-,Tier6_382
chr7,118904595,118904614,+,Tier6_558,chr7:118904595-118904614(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr7,118904595,118904614,+,Tier6_558
chr7,119586142,119586161,-,Tier6_260,chr7:119586142-119586161(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr7,119586142,119586161,-,Tier6_260
chr7,121547584,121547603,-,Tier6_312,chr7:121547584-121547603(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr7,121547584,121547603,-,Tier6_312
chr7,121966570,121966589,-,Tier3_432,chr7:121966570-121966589(-),6,PTPRZ1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,121966570,121966589,-,Tier3_432
chr7,125053275,125053294,-,Tier6_599,chr7:125053275-125053294(-),6,POT1-AS1,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr7,125053275,125053294,-,Tier6_599
chr7,125246620,125246635,+,Tier6_608,chr7:125246620-125246635(+),6,LOC101928283,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr7,125246620,125246635,+,Tier6_608
chr7,125627966,125627985,-,Tier6_72,chr7:125627966-125627985(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.01,chr7,125627966,125627985,-,Tier6_72
chr7,125848686,125848705,-,Tier6_623,chr7:125848686-125848705(-),6,LOC105375487,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.001,chr7,125848686,125848705,-,Tier6_623
chr7,126448792,126448811,-,Tier3_252,chr7:126448792-126448811(-),6,GRM8,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.005,chr7,126448792,126448811,-,Tier3_252
chr7,129561405,129561424,-,Tier6_484,chr7:129561405-129561424(-),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chr7,129561405,129561424,-,Tier6_484
chr7,135931201,135931220,+,Tier6_532,chr7:135931201-135931220(+),6,MTPN,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.002,chr7,135931201,135931220,+,Tier6_532
chr7,145842894,145842913,-,Tier6_618,chr7:145842894-145842913(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr7,145842894,145842913,-,Tier6_618
chr7,146746979,146746998,+,Tier3_423,chr7:146746979-146746998(+),6,CNTNAP2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,146746979,146746998,+,Tier3_423
chr7,148392526,148392544,-,Tier3_144,chr7:148392526-148392544(-),6,CNTNAP2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.007,chr7,148392526,148392544,-,Tier3_144
chr7,150783921,150783939,-,Tier6_340,chr7:150783921-150783939(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr7,150783921,150783939,-,Tier6_340
chr7,153353678,153353697,+,Tier6_469,chr7:153353678-153353697(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chr7,153353678,153353697,+,Tier6_469
chr7,153519357,153519376,+,Tier6_152,chr7:153519357-153519376(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chr7,153519357,153519376,+,Tier6_152
chr7,155415901,155415920,-,Tier6_204,chr7:155415901-155415920(-),6,LOC105375594,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.006,chr7,155415901,155415920,-,Tier6_204
chr7,155890955,155890974,+,Tier6_390,chr7:155890955-155890974(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr7,155890955,155890974,+,Tier6_390
chr8,605330,605349,-,Tier6_191,chr8:605330-605349(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.006,chr8,605330,605349,-,Tier6_191
chr8,3280184,3280204,+,Tier3_132,chr8:3280184-3280204(+),2,CSMD1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.008,chr8,3280184,3280204,+,Tier3_132
chr8,5455032,5455051,-,Tier6_85,chr8:5455032-5455051(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.009,chr8,5455032,5455051,-,Tier6_85
chr8,5627600,5627619,-,Tier6_557,chr8:5627600-5627619(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr8,5627600,5627619,-,Tier6_557
chr8,14838202,14838221,+,Tier3_270,chr8:14838202-14838221(+),6,SGCZ,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.005,chr8,14838202,14838221,+,Tier3_270
chr8,15877985,15878004,+,Tier6_81,chr8:15877985-15878004(+),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.009,chr8,15877985,15878004,+,Tier6_81
chr8,35701105,35701124,+,Tier3_269,chr8:35701105-35701124(+),6,UNC5D,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.005,chr8,35701105,35701124,+,Tier3_269
chr8,35878239,35878258,+,Tier6_483,chr8:35878239-35878258(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chr8,35878239,35878258,+,Tier6_483
chr8,38840087,38840105,+,Tier3_636,chr8:38840087-38840105(+),5,TACC1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.001,chr8,38840087,38840105,+,Tier3_636
chr8,47535416,47535431,+,Tier3_268,chr8:47535416-47535431(+),6,SPIDR,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.005,chr8,47535416,47535431,+,Tier3_268
chr8,48608890,48608909,+,Tier6_387,chr8:48608890-48608909(+),6,LOC101929268,Other,NONE,Med.,6,6,OFF,UNCOVERseq,0.004,chr8,48608890,48608909,+,Tier6_387
chr8,49365714,49365733,-,Tier6_368,chr8:49365714-49365733(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr8,49365714,49365733,-,Tier6_368
chr8,56945780,56945799,+,Tier6_185,chr8:56945780-56945799(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chr8,56945780,56945799,+,Tier6_185
chr8,58036600,58036619,+,Tier5_239,chr8:58036600-58036619(+),2,FAM110B,Intron,NONE,Med.,5,5,OFF,UNCOVERseq,0.006,chr8,58036600,58036619,+,Tier5_239
chr8,58660071,58660090,-,Tier6_624,chr8:58660071-58660090(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.001,chr8,58660071,58660090,-,Tier6_624
chr8,59553698,59553718,-,Tier6_304,chr8:59553698-59553718(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr8,59553698,59553718,-,Tier6_304
chr8,65184723,65184743,-,Tier5_238,chr8:65184723-65184743(-),4,none,Intergenic,NONE,Low,5,5,OFF,UNCOVERseq,0.006,chr8,65184723,65184743,-,Tier5_238
chr8,68480361,68480380,-,Tier3_229,chr8:68480361-68480380(-),6,C8orf34,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.006,chr8,68480361,68480380,-,Tier3_229
chr8,68910129,68910148,+,Tier6_556,chr8:68910129-68910148(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr8,68910129,68910148,+,Tier6_556
chr8,72173960,72173980,+,Tier6_300,chr8:72173960-72173980(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr8,72173960,72173980,+,Tier6_300
chr8,77409070,77409089,-,Tier6_285,chr8:77409070-77409089(-),5,LOC105375909,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr8,77409070,77409089,-,Tier6_285
chr8,96365519,96365538,-,Tier6_477,chr8:96365519-96365538(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chr8,96365519,96365538,-,Tier6_477
chr8,98420077,98420096,-,Tier5_126,chr8:98420077-98420096(-),4,none,Intergenic,NONE,Low,5,5,OFF,UNCOVERseq,0.008,chr8,98420077,98420096,-,Tier5_126
chr8,103914514,103914533,+,Tier3_125,chr8:103914514-103914533(+),6,RIMS2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.008,chr8,103914514,103914533,+,Tier3_125
chr8,104854184,104854202,-,Tier6_306,chr8:104854184-104854202(-),5,LOC105375694,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr8,104854184,104854202,-,Tier6_306
